satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,promotion_last_5years,salary,RandD,accounting,hr,management,marketing,product_mng,sales,support,technical
0.9999999999999999,0.390625,0.8000000000000002,0.8130841121495326,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.7252747252747253,0.59375,0.8000000000000002,0.17757009345794394,0.25,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.7912087912087912,0.84375,0.4,0.32242990654205606,0.25,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.010989010989011005,0.765625,0.8000000000000002,0.9392523364485982,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.9670329670329668,0.265625,0.4,0.7056074766355139,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.46153846153846145,0.3281249999999999,0.20000000000000007,0.30841121495327106,0.25,1.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.824175824175824,0.484375,0.20000000000000007,0.2009345794392523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.46153846153846145,0.984375,0.4,0.5373831775700935,0.25,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.901098901098901,0.21875,0.20000000000000007,0.383177570093458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.3956043956043956,0.46875,0.0,0.6542056074766355,0.25,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.6153846153846153,0.546875,0.20000000000000007,0.3457943925233645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.6373626373626373,0.453125,0.20000000000000007,0.7897196261682243,0.25,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.7802197802197802,0.28125,0.4,0.7570093457943924,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.6373626373626373,0.25,0.20000000000000007,0.8271028037383178,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.18681318681318682,0.859375,0.8000000000000002,0.07943925233644866,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.30769230769230765,0.140625,0.0,0.2990654205607477,0.25,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.3956043956043956,0.171875,0.0,0.25233644859813087,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.9450549450549449,0.546875,0.20000000000000007,0.7803738317757009,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.13186813186813184,0.3281249999999999,0.6,0.6682242990654205,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.824175824175824,0.375,0.20000000000000007,0.7196261682242991,0.25,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.32967032967032966,0.28125,0.0,0.2710280373831776,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.6483516483516484,0.3437499999999999,0.20000000000000007,0.5654205607476636,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.9999999999999999,0.546875,0.4,0.5607476635514018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.6923076923076922,0.84375,0.20000000000000007,0.4532710280373832,0.25,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8351648351648351,1.0,0.4,0.6448598130841122,0.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9450549450549449,0.375,0.0,0.22429906542056077,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6813186813186812,0.375,0.4,0.5233644859813084,0.25,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6043956043956044,0.515625,0.20000000000000007,0.5186915887850467,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5604395604395603,0.65625,0.8000000000000002,0.5373831775700935,0.5,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.934065934065934,0.25,0.20000000000000007,0.8271028037383178,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.7472527472527472,0.765625,0.6,0.8411214953271028,0.75,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.9120879120879121,0.28125,0.6,0.21028037383177567,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.20879120879120883,0.15625,0.6,0.8457943925233645,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.7362637362637362,0.5625,0.6,0.616822429906542,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.8351648351648351,0.859375,0.6,0.6074766355140188,0.75,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.9999999999999999,0.765625,0.20000000000000007,0.49532710280373826,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5274725274725274,0.28125,0.20000000000000007,0.29439252336448596,0.25,1.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9890109890109889,0.78125,0.4,0.514018691588785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.4285714285714285,0.046875,0.4,0.822429906542056,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.824175824175824,0.203125,0.20000000000000007,0.3551401869158879,0.5,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.824175824175824,0.3437499999999999,0.4,0.39252336448598135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.15384615384615385,0.984375,0.6,0.3738317757009346,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.7472527472527472,0.84375,0.4,0.6588785046728972,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.5274725274725274,0.59375,0.20000000000000007,0.7523364485981309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.06593406593406592,0.484375,0.8000000000000002,0.46261682242990654,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.802197802197802,0.203125,0.6,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.6263736263736264,1.0,0.6,0.8084112149532711,0.75,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.934065934065934,0.796875,0.4,0.6728971962616822,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.6483516483516484,0.65625,0.6,0.6401869158878505,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.6373626373626373,0.390625,0.4,0.2289719626168224,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9999999999999999,0.2968750000000001,0.4,0.42056074766355145,0.5,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.7032967032967032,0.515625,0.20000000000000007,0.616822429906542,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.5934065934065933,0.4375,0.20000000000000007,0.39252336448598135,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4725274725274725,0.6875,0.6,0.6448598130841122,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.3736263736263736,0.25,0.0,0.23364485981308414,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.7582417582417582,0.3437499999999999,0.20000000000000007,0.2710280373831776,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8901098901098901,0.9375,0.20000000000000007,0.5934579439252335,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.6593406593406592,0.609375,0.4,0.7149532710280374,0.5,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07692307692307693,0.90625,0.20000000000000007,0.383177570093458,0.5,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6923076923076922,0.765625,0.20000000000000007,0.42056074766355145,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.08791208791208793,0.390625,0.20000000000000007,0.677570093457944,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.3736263736263736,0.171875,0.0,0.15420560747663548,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.8571428571428571,0.8125,0.6,0.6728971962616822,0.75,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.43956043956043955,0.828125,0.4,0.6728971962616822,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5164835164835165,0.75,0.6,0.2710280373831776,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.48351648351648346,0.671875,0.20000000000000007,0.514018691588785,0.25,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.5604395604395603,0.859375,0.6,0.5373831775700935,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.6263736263736264,0.625,0.20000000000000007,0.2757009345794392,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.934065934065934,0.84375,0.6,0.4439252336448598,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.8901098901098901,0.515625,0.4,0.36448598130841126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.9670329670329668,0.796875,0.0,0.3691588785046729,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.5384615384615383,0.78125,0.20000000000000007,0.6074766355140188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.6263736263736264,0.75,0.6,0.4252336448598131,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6483516483516484,0.078125,0.4,0.7383177570093459,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.7142857142857142,0.75,0.20000000000000007,0.6682242990654205,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.5824175824175823,0.515625,0.20000000000000007,0.5186915887850467,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.7252747252747253,0.640625,0.20000000000000007,0.383177570093458,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8901098901098901,0.2968750000000001,0.20000000000000007,0.46261682242990654,0.25,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.879120879120879,0.96875,0.20000000000000007,0.5514018691588785,0.25,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.26373626373626374,0.71875,0.6,0.7149532710280374,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.7032967032967032,0.515625,0.20000000000000007,0.3037383177570093,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.7362637362637362,0.390625,0.20000000000000007,0.21028037383177567,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.7692307692307692,0.890625,0.4,0.6074766355140188,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.6813186813186812,0.59375,0.20000000000000007,0.3130841121495327,0.25,1.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.923076923076923,0.75,0.20000000000000007,0.6588785046728972,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.6373626373626373,0.421875,0.20000000000000007,0.677570093457944,0.25,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.6043956043956044,0.984375,0.6,0.7757009345794391,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.4945054945054945,0.015625,0.0,0.3738317757009346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.6373626373626373,0.46875,0.20000000000000007,0.6588785046728972,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.7802197802197802,0.71875,0.4,0.3691588785046729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.5934065934065933,0.890625,0.20000000000000007,0.6542056074766355,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.1208791208791209,0.65625,0.4,0.46728971962616817,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.8901098901098901,0.625,0.0,0.5373831775700935,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9999999999999999,0.421875,0.6,0.35046728971962615,0.25,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.8571428571428571,1.0,0.6,0.7710280373831776,0.75,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.32967032967032966,0.2968750000000001,0.0,0.28037383177570097,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.5274725274725274,0.1875,0.0,0.4579439252336448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8351648351648351,0.359375,0.0,0.7850467289719626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.9120879120879121,0.75,0.4,0.29439252336448596,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.3736263736263736,0.21875,0.0,0.3037383177570093,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.6153846153846153,0.53125,0.4,0.4018691588785047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.9560439560439559,0.828125,0.0,0.6682242990654205,1.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.10989010989010989,0.6875,0.8000000000000002,0.2850467289719626,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.6703296703296702,0.3437499999999999,0.20000000000000007,0.5373831775700935,0.25,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.4285714285714285,0.390625,0.20000000000000007,0.23364485981308414,0.25,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.021978021978021983,0.65625,1.0,0.7102803738317757,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.3846153846153846,0.265625,0.0,0.2710280373831776,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8571428571428571,0.3125000000000001,0.4,0.11682242990654212,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.6923076923076922,0.203125,0.4,0.2429906542056075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.32967032967032966,0.3281249999999999,0.0,0.1728971962616822,0.25,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.43956043956043955,0.203125,0.0,0.6962616822429907,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.30769230769230765,0.1875,0.0,0.883177570093458,0.75,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.46153846153846145,0.28125,0.4,0.3271028037383178,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.4725274725274725,0.015625,0.0,0.10280373831775702,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.05494505494505497,0.734375,0.6,0.3691588785046729,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8131868131868131,0.6875,0.4,0.28971962616822433,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.10989010989010989,0.375,0.6,0.47663551401869153,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.3846153846153846,0.140625,0.0,0.16822429906542058,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.6373626373626373,0.59375,0.20000000000000007,0.6074766355140188,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.1208791208791209,0.59375,0.8000000000000002,0.2429906542056075,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.09890109890109888,0.84375,0.4,0.8691588785046728,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.5604395604395603,0.40625,0.4,0.18224299065420557,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.6153846153846153,0.734375,0.4,0.5700934579439253,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8571428571428571,0.359375,0.6,0.2710280373831776,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.5384615384615383,0.78125,0.20000000000000007,0.2570093457943925,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6263736263736264,0.203125,0.4,0.4579439252336448,0.75,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4065934065934066,0.40625,0.8000000000000002,0.5467289719626168,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.7692307692307692,0.578125,0.0,0.23831775700934577,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.6263736263736264,1.0,0.6,0.2289719626168224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.6373626373626373,0.3437499999999999,0.4,0.28971962616822433,0.25,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.010989010989011005,0.6875,1.0,0.9158878504672897,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3846153846153846,0.28125,0.0,0.14485981308411222,0.25,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.3846153846153846,0.15625,0.0,0.24766355140186913,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.5274725274725274,0.203125,0.4,0.7056074766355139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.3956043956043956,0.28125,0.0,0.18224299065420557,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.901098901098901,0.421875,0.4,0.6728971962616822,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9560439560439559,0.25,0.4,0.616822429906542,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.3846153846153846,0.234375,0.0,0.19626168224299068,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.879120879120879,0.2968750000000001,0.4,0.29439252336448596,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.26373626373626374,0.953125,0.6,0.15887850467289721,0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.7142857142857142,0.828125,0.6,0.7616822429906541,0.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.978021978021978,0.75,0.20000000000000007,0.8878504672897195,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.30769230769230765,0.140625,0.0,0.2570093457943925,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.3736263736263736,0.265625,0.0,0.21962616822429903,0.25,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09890109890109888,0.671875,0.4,0.6728971962616822,0.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.978021978021978,0.859375,0.20000000000000007,0.4299065420560748,0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6153846153846153,0.0625,0.0,0.21028037383177567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7362637362637362,0.4375,0.20000000000000007,0.43457943925233644,0.25,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9120879120879121,0.75,0.20000000000000007,0.31775700934579443,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5164835164835165,0.3125000000000001,0.6,0.6214953271028038,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.10989010989010989,0.984375,0.20000000000000007,0.2710280373831776,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.9560439560439559,0.375,0.6,0.4018691588785047,0.75,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.4945054945054945,0.84375,0.20000000000000007,0.514018691588785,0.25,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.4065934065934066,0.28125,0.0,0.22429906542056077,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.010989010989011005,0.6875,0.8000000000000002,0.7102803738317757,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.32967032967032966,0.15625,0.0,0.28037383177570097,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.27472527472527475,0.953125,0.8000000000000002,0.2850467289719626,0.75,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4505494505494505,0.59375,0.4,0.6588785046728972,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.4945054945054945,0.359375,0.20000000000000007,0.4859813084112149,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.6923076923076922,0.921875,0.4,0.6261682242990655,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9670329670329668,0.421875,0.6,0.3130841121495327,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.43956043956043955,0.25,0.4,0.40654205607476634,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.6593406593406592,0.609375,0.20000000000000007,0.5046728971962616,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.46153846153846145,0.3437499999999999,0.6,0.3598130841121495,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.021978021978021983,0.890625,1.0,0.8785046728971962,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.5164835164835165,0.703125,0.4,0.5607476635514018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.41758241758241754,0.2968750000000001,0.6,0.5186915887850467,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.43956043956043955,0.6875,0.20000000000000007,0.663551401869159,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.5934065934065933,0.78125,0.4,0.8177570093457943,0.25,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.846153846153846,0.234375,0.20000000000000007,0.4158878504672897,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9890109890109889,0.3281249999999999,0.20000000000000007,0.3738317757009346,0.5,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.4945054945054945,0.40625,0.0,0.21028037383177567,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
